办税服务厅代码,等候超时率,窗口日平均票号量,平均办理时间,平均等待时间,日均业务量,日均服务人次,占空比,日平均在线窗口数,前台人数,评价率,满意率,label,kpi
max,17.93,17.0,2.6200000000000001,15.029999999999999,469.0,216.0,35.600000000000001,14.0,28.0,99.0,99.0
total,3

24419270000,7.5,9,2.15,8.18,270,110,18.5,6,130,0,0,2,82.400000000000006,0.925,0.7,0.5658536585365855,0.8517514124293785,0.7,0.7,0.7

min,7.5,9.0,2.1499999999999999,8.1799999999999997,270.0,110.0,18.5,6.0,130.0,0.0,0.0
center,140.21435759156051,8.9999999999999982,9.2298063646403907,88.036404283666414,270.00000000000006,110.0,18.5,6.0,130.0,0.0,0.0, ,82.400000000000006
max,7.5,9.0,2.1499999999999999,8.1799999999999997,270.0,110.0,18.5,6.0,130.0,0.0,0.0
total,1

24419300000,20.86,36,2.69,17.38,884,660,35.9,16,42,5,5,3,92.700000000000003,0.7914,1.0,0.302439024390244,0.6438418079096044,1.0,1.0,0.8
24419280000,33.53,16,2.79,23.43,863,469,25.7,22,50,0,0,3,92.200000000000003,0.6647,0.8,0.25365853658536586,0.5071186440677966,1.0,1.0,0.7
24419080000,11.36,19,2.5,10.58,665,306,38,14,40,0,0,3,87.599999999999994,0.8864,0.8,0.39512195121951227,0.7975141242937853,0.9,0.8,0.8
24419110000,7.08,21,1.88,7.36,769,331,26.4,15,16,26,26,3,86.299999999999997,0.9292,0.9,0.6975609756097563,0.8702824858757062,0.9,0.9,0.7

min,7.0800000000000001,16.0,1.8799999999999999,7.3600000000000003,665.0,306.0,25.699999999999999,14.0,16.0,0.0,0.0
center,150.92185759156055,22.999999999999996,9.544806364640392,94.543904283666407,795.25,441.5,31.499999999999996,16.75,37.0,7.75,7.75, ,89.700000000000003
max,33.530000000000001,36.0,2.79,23.43,884.0,660.0,38.0,22.0,50.0,26.0,26.0
total,4

