办税服务厅代码,等候超时率,窗口日平均票号量,平均办理时间,平均等待时间,日均业务量,日均服务人次,占空比,日平均在线窗口数,前台人数,评价率,满意率,label,kpi
max,30.0,16.0,2.6099999999999999,13.07,1123.0,185.0,21.399999999999999,13.0,31.0,39.0,39.0
total,31

24401840100,0.31,9,1.74,2.48,397,178,18.6,13,32,2,2,1,84.799999999999997,0.9969,0.8,0.48520710059171596,0.9377104377104377,0.7,0.8,0.8
24401790700,4.03,8,2.43,5.56,323,97,32.5,8,26,0,0,1,86.0,0.9597,0.7,0.2810650887573964,0.834006734006734,0.7,0.7,0.9
24401790100,41.41,14,2.17,30.33,752,302,24.8,18,52,0,0,1,93.0,0.5859000000000001,0.8,0.35798816568047337,0.0,0.8,0.8,0.8
24401060061,20.1,23,2.87,16.49,645,513,17.9,19,59,0,0,1,91.599999999999994,0.7989999999999999,1.0,0.15088757396449698,0.465993265993266,0.8,0.9,0.8
24401060062,2.56,15,2.85,6.31,356,286,20.8,15,35,0,0,1,86.700000000000003,0.9744,0.9,0.1568047337278106,0.8087542087542088,0.7,0.8,0.8
24401970500,0.36,7,1.92,3.03,291,127,18.8,12,37,1,1,1,83.700000000000003,0.9964,0.7,0.4319526627218935,0.9191919191919191,0.7,0.7,0.8
24401130400,7.58,14,2.46,11.09,718,203,37.1,12,30,0,0,1,90.700000000000003,0.9242,0.8,0.27218934911242604,0.6478114478114477,0.8,0.8,1.0
24401130100,39.84,14,1.58,27.32,1395,352,27.9,22,39,2,2,1,94.0,0.6015999999999999,0.8,0.5325443786982248,0.10134680134680128,0.9,0.8,0.9
24401130300,6.75,17,1.96,11.28,1077,242,36.9,14,38,1,1,1,91.400000000000006,0.9325,0.9,0.42011834319526625,0.6414141414141413,0.9,0.8,1.0
24401130700,6.31,16,1.36,9.07,579,167,23.5,8,16,6,6,1,86.099999999999994,0.9369,0.9,0.5976331360946745,0.7158249158249158,0.8,0.7,0.8
24401130600,4.58,15,1.63,6.82,666,192,28.3,9,19,3,3,1,88.099999999999994,0.9542,0.9,0.5177514792899408,0.7915824915824915,0.8,0.8,0.9
