6.0,1.6799999999999999,5.8899999999999997,174.0,56.0,24.300000000000001,14
18.0,2.8300000000000001,18.100000000000001,500.0,234.0,45.799999999999997
16.0,1.3,6.9400000000000004,529.0,271.0,25.699999999999999,6
36.0,2.79,23.43,884.0,660.0,38.0
3.0,1.26,1.6200000000000001,66.0,23.0,7.2000000000000002,9
12.0,3.3100000000000001,11.07,362.0,156.0,22.399999999999999
18.0,1.49,26.690000000000001,352.0,147.0,27.5,4
25.0,2.7999999999999998,45.869999999999997,559.0,281.0,45.899999999999999
12.785714285714286,2.2364285714285717,12.344285714285714,335.71428571428572,118.42857142857144,34.657142857142858
22.166666666666664,2.2233333333333336,12.260000000000002,739.83333333333326,393.83333333333337,30.849999999999998
6.9999999999999991,2.166666666666667,5.5822222222222209,186.88888888888891,69.333333333333343,14.955555555555556
20.5,2.1175000000000002,34.187499999999993,483.0,242.75,37.575000000000003
