0.0,1.0,0.0,0.0,0.0,0.0,174
70.0,77.0,16.0,25.82,81.129999999999995,53.700000000000003
7.0,393.0,8.0,0.38,3.75,8.5,18
63.0,684.0,59.0,2.8700000000000001,83.650000000000006,40.200000000000003
9.0,201.0,9.0,0.46000000000000002,1.9399999999999999,8.4000000000000004,53
31.0,370.0,34.0,6.75,66.859999999999999,54.5
20.0,748.0,12.0,0.47999999999999998,15.43,14.9,4
90.0,1114.0,37.0,3.3799999999999999,36.219999999999999,25.399999999999999
5.0,78.0,5.0,0.37,1.0,0.0,85
26.0,195.0,30.0,3.8199999999999998,37.32,57.700000000000003
6.3563218390804552,23.517241379310136,3.5574712643678099,1.213103448275862,9.5796551724137942,6.4120689655172338
24.888888888888886,500.11111111111109,26.833333333333329,1.4244444444444444,23.252222222222223,22.161111111111111
17.169811320754715,266.49056603773573,16.943396226415089,1.6167924528301887,16.266603773584908,24.656603773584909
56.25,935.0,20.25,2.1400000000000001,22.667499999999997,20.850000000000001
12.200000000000001,131.75294117647059,11.647058823529408,1.6209411764705881,10.009294117647059,23.469411764705885
