办税服务厅代码,等候超时率,窗口日平均票号量,平均办理时间,平均等待时间,日均业务量,日均服务人次,占空比,FWT,label,kpi
24402040900,15.25,17.0,1.01,12.88,955.0,255.0,38.3,浈江区风采办税服务厅,4,93.900000000000006,0.8475,0.9,0.4042553191489361,0.772516475469856,1.0,1.0,0.8

min,8.4100000000000001,1.0,0.46000000000000002,13.65,27.0,5.0,1.3
center,71.869592329981458,1.3333333333333337,3.9063502354936439,91.120438045238714,82.666666666666671,11.333333333333339,2.2999999999999989, ,93.900000000000006
max,16.390000000000001,2.0,0.87,20.140000000000001,169.0,21.0,3.5
total,3

24402030800,12.22,18.0,1.28,11.94,492.0,192.0,12.2,武江区西河办税服务厅,1,87.400000000000006,0.8778,0.9,0.11702127659574456,0.7954600927507933,0.8,0.9,0.7

min,12.220000000000001,18.0,1.28,11.94,492.0,192.0,12.199999999999999
center,70.799592329981465,18.0,4.5263502354936431,85.877104711905375,492.0,192.0,12.199999999999998, ,87.400000000000006
max,12.220000000000001,18.0,1.28,11.94,492.0,192.0,12.199999999999999
total,1

24402210200,12.76,13.0,1.28,11.17,370.0,99.0,20.1,曲江区马坝办税服务厅,6,87.400000000000006,0.8724000000000001,0.8,0.11702127659574456,0.8142543324383695,0.8,0.8,0.8

min,25.5,10.0,1.01,44.530000000000001,279.0,84.0,100.0
center,84.079592329981452,10.0,4.2563502354936436,118.46710471190539,279.0,84.0,100.0, ,87.400000000000006
max,25.5,10.0,1.01,44.530000000000001,279.0,84.0,100.0
total,1

24402250300,7.65,4.0,0.45,8.85,358.0,26.0,10.2,乐昌市坪石办税服务厅,5,87.299999999999997,0.9235,0.7,1.0,0.870881132536002,0.8,0.7,0.7

min,13.56,8.0,1.29,10.800000000000001,460.0,82.0,0.0
center,72.139592329981468,8.0,4.5363502354936438,84.737104711905388,460.0,82.0,0.0, ,87.299999999999997
max,13.56,8.0,1.29,10.800000000000001,460.0,82.0,0.0
total,1

24402320200,8.31,7.0,0.67,8.79,540.0,74.0,6.8,乳源县乳城办税服务厅,7,86.5,0.9169,0.7,0.7659574468085105,0.8723456187454236,0.8,0.7,0.7
24402220200,1.85,5.0,0.9,3.56,438.0,79.0,0.0,始兴县城区地方税务局,7,87.099999999999994,0.9815,0.7,0.5212765957446808,1.0,0.8,0.7,0.7

min,15.25,17.0,1.01,12.880000000000001,955.0,255.0,38.299999999999997
center,73.829592329981452,17.0,4.2563502354936436,86.817104711905372,955.0,255.0,38.299999999999997, ,86.799999999999997
max,15.25,17.0,1.01,12.880000000000001,955.0,255.0,38.299999999999997
total,1

24402240200,13.56,8.0,1.29,10.8,460.0,82.0,0.0,仁化县城区税务分局,3,85.5,0.8644000000000001,0.8,0.10638297872340412,0.8232853307298024,0.8,0.8,0.7

min,7.6500000000000004,4.0,0.45000000000000001,8.8499999999999996,358.0,26.0,10.199999999999999
center,66.229592329981458,4.0,3.6963502354936431,82.787104711905386,358.0,26.0,10.199999999999999, ,85.5
max,7.6500000000000004,4.0,0.45000000000000001,8.8499999999999996,358.0,26.0,10.199999999999999
total,1

24402290200,25.5,10.0,1.01,44.53,279.0,84.0,100.0,翁源县城区办税服务厅,2,83.099999999999994,0.745,0.8,0.4042553191489361,0.0,0.7,0.8,1.0

min,12.76,13.0,1.28,11.17,370.0,99.0,20.100000000000001
center,71.339592329981457,13.0,4.5263502354936431,85.107104711905379,370.0,99.0,20.100000000000001, ,83.099999999999994
max,12.76,13.0,1.28,11.17,370.0,99.0,20.100000000000001
total,1

24402330200,17.14,9.0,1.06,11.9,304.0,59.0,9.5,新丰县城区办税服务厅,8,83.099999999999994,0.8286,0.8,0.3510638297872339,0.7964364168904077,0.7,0.7,0.7
24402030700,18.19,8.0,1.39,17.08,186.0,56.0,11.8,武江区西联办税服务厅,8,80.700000000000003,0.8181,0.8,0.0,0.6700024408103491,0.7,0.7,0.7

min,1.8500000000000001,5.0,0.67000000000000004,3.5600000000000001,438.0,74.0,0.0
center,63.659592329981471,6.0000000000000009,4.0313502354936439,80.112104711905374,489.0,76.5,3.4000000000000004, ,81.900000000000006
max,8.3100000000000005,7.0,0.90000000000000002,8.7899999999999991,540.0,79.0,6.7999999999999998
total,2

24402320300,8.41,1.0,0.87,13.65,27.0,8.0,1.3,乳源县桂头办税服务厅,0,80.299999999999997,0.9158999999999999,0.6,0.553191489361702,0.7537222357822798,0.6,0.6,0.7
24402230200,15.07,2.0,0.46,17.76,169.0,21.0,2.1,南雄市城区办税服务厅,0,83.400000000000006,0.8492999999999999,0.6,0.9893617021276596,0.6534049304369051,0.7,0.7,0.7
24402040600,16.39,1.0,0.65,20.14,52.0,5.0,3.5,浈江区犁市办税服务厅,0,79.299999999999997,0.8361,0.6,0.7872340425531914,0.5953136441298511,0.6,0.6,0.7

min,17.140000000000001,8.0,1.0600000000000001,11.9,186.0,56.0,9.5
center,76.244592329981458,8.5,4.4713502354936434,88.427104711905386,244.99999999999997,57.5,10.65, ,81.0
max,18.190000000000001,9.0,1.3899999999999999,17.079999999999998,304.0,59.0,11.800000000000001
total,2

