办税服务厅代码,等候超时率,窗口日平均票号量,平均办理时间,平均等待时间,日均业务量,日均服务人次,占空比,FWT,label,kpi
24401030015,7.84,12.0,2.08,14.58,1263.0,534.0,14.1,荔湾第二办税服务厅,3,86.099999999999994,0.9216,0.8,0.3772455089820359,0.4931506849315069,0.9,0.9,0.7

min,5.3300000000000001,11.0,1.5900000000000001,10.27,647.0,292.0,14.1
center,116.81075527532647,15.000000000000002,13.632904028243368,65.342583154231704,1010.8,423.39999999999998,21.599999999999998, ,85.860000000000014
max,39.340000000000003,20.0,2.8399999999999999,27.539999999999999,1417.0,534.0,31.5
total,5

24401840006,3.95,1.0,0.56,2.84,10.0,4.0,0.8,吕田办税服务厅,4,83.400000000000006,0.9605,0.6,0.8323353293413174,0.9398782343987824,0.7,0.7,0.6
24401840002,2.3,5.0,1.66,3.87,61.0,32.0,10.2,太平办税服务厅,4,84.400000000000006,0.977,0.7,0.5029940119760479,0.9006849315068494,0.7,0.7,0.7
24401840005,4.04,2.0,1.47,4.81,15.0,9.0,1.4,良口办税服务厅,4,81.700000000000003,0.9596,0.6,0.5598802395209581,0.8649162861491629,0.7,0.7,0.6
24401790600,0.44,8.0,1.6,3.11,226.0,68.0,12.7,广州南沙东涌办税服务厅,4,84.799999999999997,0.9956,0.7,0.5209580838323353,0.9296042617960427,0.7,0.7,0.7
24401790200,3.16,3.0,2.46,5.13,100.0,38.0,11.6,广州南沙第二分局办税服务厅,4,82.599999999999994,0.9684,0.6,0.26347305389221554,0.8527397260273973,0.7,0.7,0.7
24401790400,1.73,5.0,2.3,3.46,91.0,31.0,9.9,广州南沙第四分局办税服务厅,4,83.799999999999997,0.9827,0.7,0.31137724550898205,0.9162861491628616,0.7,0.7,0.7
24401970600,1.63,5.0,0.81,3.65,124.0,36.0,6.7,广州开发区九龙办税服务厅,4,85.400000000000006,0.9837,0.7,0.7574850299401197,0.9090563165905633,0.7,0.7,0.7
24401970300,0.32,3.0,0.51,1.26,85.0,27.0,3.7,广州开发区永和区办税服务厅,4,84.200000000000003,0.9968,0.6,0.847305389221557,1.0,0.7,0.7,0.6
24401110800,1.95,8.0,1.39,4.55,379.0,132.0,7.5,同和办税服务厅,4,84.400000000000006,0.9805,0.7,0.5838323353293413,0.8748097412480974,0.7,0.7,0.7
24401110004,0.54,8.0,1.57,1.84,93.0,49.0,6.0,江高办税服务厅,4,85.299999999999997,0.9946,0.7,0.5299401197604791,0.9779299847792999,0.7,0.7,0.7
24401110001,0.53,9.0,0.8,2.39,118.0,36.0,4.8,竹料办税服务厅,4,83.900000000000006,0.9947,0.7,0.7604790419161677,0.9570015220700152,0.7,0.7,0.6
24401110002,1.56,6.0,1.4,2.96,96.0,27.0,10.7,钟落潭办税服务厅,4,85.0,0.9844,0.7,0.5808383233532934,0.9353120243531202,0.7,0.7,0.7
24401140300,2.6,4.0,0.95,3.53,75.0,25.0,5.0,炭步办税服务厅,4,83.299999999999997,0.974,0.7,0.715568862275449,0.9136225266362252,0.7,0.7,0.6
24401140700,2.62,4.0,1.43,4.42,139.0,42.0,8.5,花东办税服务厅,4,84.400000000000006,0.9738,0.7,0.5718562874251497,0.8797564687975646,0.7,0.7,0.7
24401140600,3.43,6.0,1.18,6.54,131.0,44.0,10.0,花山办税服务厅,4,83.900000000000006,0.9657,0.7,0.6467065868263474,0.7990867579908677,0.7,0.7,0.7
24401140400,1.34,3.0,1.26,2.85,54.0,24.0,3.6,赤坭办税服务厅,4,82.799999999999997,0.9866,0.6,0.6227544910179641,0.9394977168949772,0.7,0.7,0.6
24401120100,1.96,7.0,0.85,4.28,132.0,36.0,4.3,黄埔区南岗所办税服务厅,4,83.200000000000003,0.9804,0.7,0.7455089820359281,0.8850837138508372,0.7,0.7,0.6
24401120007,0.0,0.0,0.0,5.25,29.0,1.0,0.0,黄埔区契税点办税服务厅,4,83.400000000000006,1.0,0.6,1.0,0.8481735159817352,0.7,0.7,0.6
24401120200,0.55,3.0,2.34,1.72,22.0,10.0,6.7,黄埔区长洲所办税服务厅,4,84.0,0.9945,0.6,0.29940119760479045,0.9824961948249621,0.7,0.7,0.7

min,0.0,0.0,0.0,1.26,10.0,1.0,0.0
center,99.266439485852786,4.7368421052631575,12.826482975611789,51.029741048968546,104.21052631578947,35.315789473684241,6.5315789473684189, ,83.889473684210543
max,4.04,9.0,2.46,6.54,379.0,132.0,12.699999999999999
total,19

24401840004,6.21,5.0,2.18,10.28,38.0,24.0,5.1,温泉办税服务厅,0,79.400000000000006,0.9379,0.7,0.3473053892215568,0.656773211567732,0.7,0.7,0.6
24401840003,8.57,5.0,2.22,8.15,43.0,22.0,9.7,鳌头办税服务厅,0,81.900000000000006,0.9143,0.7,0.3353293413173652,0.7378234398782345,0.7,0.7,0.7
24401830300,9.08,3.0,2.42,9.05,59.0,37.0,15.3,仙村办税服务厅,0,82.900000000000006,0.9092,0.6,0.2754491017964072,0.7035768645357686,0.7,0.7,0.8
24401830900,14.52,4.0,2.7,10.95,59.0,27.0,18.2,派潭办税服务厅,0,82.0,0.8548,0.7,0.19161676646706577,0.6312785388127854,0.7,0.7,0.8
24401000023,6.64,10.0,2.48,9.01,99.0,67.0,10.7,大企业局,0,81.900000000000006,0.9336,0.8,0.25748502994011974,0.7050989345509895,0.7,0.7,0.7
24401970100,21.52,10.0,1.49,17.71,299.0,138.0,11.0,广州开发区高新区办税服务厅,0,79.099999999999994,0.7847999999999999,0.8,0.5538922155688623,0.37404870624048703,0.7,0.7,0.7
24401140100,39.33,0.0,0.02,18.94,49.0,9.0,0.0,迎宾路办税服务厅-房产交易,0,76.299999999999997,0.6067,0.6,0.9940119760479041,0.32724505327245046,0.7,0.7,0.6

min,12.66,8.0,2.1299999999999999,13.27,660.0,122.0,28.5
center,110.5360886086598,13.333333333333336,13.818237361576703,60.779916487565046,864.66666666666663,193.33333333333334,33.400000000000006, ,80.5
max,13.800000000000001,17.0,2.5099999999999998,13.43,1011.0,246.0,36.899999999999999
total,3

